loan_id,customer_id,origination_date,product_type,province,original_amount,interest_rate,credit_score,annual_income,loan_to_value,default_flag
L00009066,C00009066,2023-11-23 03:00:00,Mortgage,ON,207066.01726221532,0.030165424411844634,609,23746.656983145906,0.5509625337889149,1
L00009067,C00009067,2023-11-23 04:00:00,HELOC,ON,615332.9494650852,0.05092680842876682,831,62476.902955832746,0.8336345266375249,0
L00009068,C00009068,2023-11-23 05:00:00,Mortgage,BC,288588.36009176687,0.029465098332698718,739,73548.01283717703,0.709556953430291,0
L00009069,C00009069,2023-11-23 06:00:00,Mortgage,ON,578905.2774348081,0.046630960434449135,780,85632.8551226731,0.6033507952699634,1
L00009070,C00009070,2023-11-23 07:00:00,Auto,ON,84797.35519980238,0.03200809847785537,793,40661.16514288011,0.636936917870257,0
L00009071,C00009071,2023-11-23 08:00:00,Auto,BC,429949.3820355636,0.07017117249891268,649,112218.39796413743,0.7401850977534647,0
L00009072,C00009072,2023-11-23 09:00:00,HELOC,ON,2986.160421193188,0.035284176658250774,670,28096.2833255571,0.43221184162331827,1
L00009073,C00009073,2023-11-23 10:00:00,HELOC,BC,45146.75225726951,0.04502628297464145,686,53128.08708457993,0.750238650457052,0
L00009074,C00009074,2023-11-23 11:00:00,Mortgage,BC,179587.3593459018,0.044467259149528114,733,45115.66987619851,0.7746947319415174,0
L00009075,C00009075,2023-11-23 12:00:00,Auto,QC,251264.17466494595,0.07197769760130551,787,160103.48418724828,0.8551536099399474,1
L00009076,C00009076,2023-11-23 13:00:00,Auto,SK,437161.68236745434,0.06546784788393561,849,101182.1816101818,0.7279195071615356,0
L00009077,C00009077,2023-11-23 14:00:00,Auto,ON,59269.677259926175,0.023454529340905042,765,49975.78116322329,0.6604230433959383,0
L00009078,C00009078,2023-11-23 15:00:00,Auto,ON,26751.35424114555,0.02402524743008986,765,55219.26896267695,0.7132824075347788,1
L00009079,C00009079,2023-11-23 16:00:00,Mortgage,MB,193503.11519025985,0.05307183470784224,854,123173.16675450129,0.5664662203330053,0
L00009080,C00009080,2023-11-23 17:00:00,Mortgage,BC,183483.19596596502,0.045663141641467606,683,31227.292663368964,0.6049458568311913,0
L00009081,C00009081,2023-11-23 18:00:00,HELOC,AB,200905.6840456171,0.036535053232210526,795,14474.752182807502,0.41378047329998907,0
L00009082,C00009082,2023-11-23 19:00:00,Mortgage,ON,152422.81524984183,0.06755725629244431,746,27430.447560351688,0.7941300991126738,1
L00009083,C00009083,2023-11-23 20:00:00,Auto,AB,54183.9395908188,0.027718110313939965,749,38227.150479357086,0.8442085635429245,0
L00009084,C00009084,2023-11-23 21:00:00,Mortgage,MB,365150.4310695599,0.0784434147722091,682,110908.03301931695,0.8528239945265091,1
L00009085,C00009085,2023-11-23 22:00:00,Mortgage,QC,778644.6845668436,0.02144615040512966,588,91259.68540943152,0.8481266157672235,1
L00009086,C00009086,2023-11-23 23:00:00,Mortgage,ON,380828.85816360806,0.027093843476650618,727,47747.5871478238,0.8429290222551205,0
L00009087,C00009087,2023-11-24 00:00:00,Credit Card,MB,249953.48820669853,0.03867899925655112,727,64857.521926605965,0.7039964133456464,0
L00009088,C00009088,2023-11-24 01:00:00,Mortgage,AB,232877.3191971569,0.05054894571533018,653,32037.351889177982,0.7075672600238281,1
L00009089,C00009089,2023-11-24 02:00:00,Auto,AB,90261.74274099075,0.03296816950875943,692,171633.72013212836,0.6273525389026516,0
L00009090,C00009090,2023-11-24 03:00:00,HELOC,ON,4898.576220881591,0.06417290893124158,629,101503.65648939558,0.7090196369379435,0
L00009091,C00009091,2023-11-24 04:00:00,Mortgage,AB,1099586.6869755376,0.041452514205559385,630,50621.43263769306,0.791112542760573,0
L00009092,C00009092,2023-11-24 05:00:00,HELOC,ON,148220.51640634998,0.022312300003816253,661,46902.994775873565,0.9549478912027979,0
L00009093,C00009093,2023-11-24 06:00:00,Auto,ON,8345.026259372338,0.07266331804643865,593,74675.27383512445,0.8617926559980792,1
L00009094,C00009094,2023-11-24 07:00:00,HELOC,QC,32058.123603797998,0.07663194038516377,653,47367.67278941902,0.8360995032922477,1
L00009095,C00009095,2023-11-24 08:00:00,Auto,ON,60735.85932709013,0.057113817346222645,757,16435.054160980348,0.872926476389199,0
L00009096,C00009096,2023-11-24 09:00:00,Mortgage,QC,155643.6713783737,0.06839218331422431,816,123002.2648305011,0.7996861680598265,0
L00009097,C00009097,2023-11-24 10:00:00,Mortgage,QC,297606.01082490874,0.02726669232159811,866,98832.6465691394,0.5037419341079223,0
L00009098,C00009098,2023-11-24 11:00:00,Credit Card,ON,10317.200897598883,0.036129216907199876,667,61279.6124397365,0.626023963309302,0
L00009099,C00009099,2023-11-24 12:00:00,Mortgage,QC,910923.9163054748,0.03951390126069103,796,38110.177533693946,0.8943222134774975,0
L00009100,C00009100,2023-11-24 13:00:00,HELOC,MB,5022.2566803315685,0.07764519001690977,726,49310.399718656234,0.4833461407734265,0
L00009101,C00009101,2023-11-24 14:00:00,Auto,ON,42236.40665229337,0.05073335839444205,681,10033.36337886284,0.6998504219610705,1
L00009102,C00009102,2023-11-24 15:00:00,Mortgage,QC,98023.08553842892,0.0204448135288376,732,25224.370822848145,0.5799222582164947,1
L00009103,C00009103,2023-11-24 16:00:00,Auto,ON,48952.292963837295,0.04281114937220573,788,141528.86846941352,0.7252393881216902,0
L00009104,C00009104,2023-11-24 17:00:00,Mortgage,BC,230249.36567584466,0.020465036051934588,660,66860.37447052494,0.6399244519892368,0
L00009105,C00009105,2023-11-24 18:00:00,Mortgage,ON,378333.18800636614,0.03426834442834675,658,15226.315232145025,0.9095541460504365,1
L00009106,C00009106,2023-11-24 19:00:00,Mortgage,ON,341568.80914367264,0.047282004028470645,667,29832.908367600638,0.7350362867121965,1
L00009107,C00009107,2023-11-24 20:00:00,Auto,ON,241888.0240591675,0.039403583325250194,649,15441.692668519094,0.8720808273121374,0
L00009108,C00009108,2023-11-24 21:00:00,Mortgage,SK,196764.36055226653,0.021964052737110242,795,30691.00181330045,0.7966875215837803,0
L00009109,C00009109,2023-11-24 22:00:00,Auto,QC,2324467.2200533855,0.026980143344526766,638,44395.87713845359,0.945072500778619,1
L00009110,C00009110,2023-11-24 23:00:00,Credit Card,BC,757270.3579607818,0.053053193673363974,652,128150.79147859021,0.776190730706924,1
L00009111,C00009111,2023-11-25 00:00:00,HELOC,BC,9942.692219375394,0.06173629426306912,724,78516.65408805312,0.7730888093212172,0
L00009112,C00009112,2023-11-25 01:00:00,HELOC,QC,32446.361778832088,0.044272940733974156,718,40892.92787178998,0.8958684382791662,0
L00009113,C00009113,2023-11-25 02:00:00,HELOC,BC,57862.31266489367,0.06388890478549442,667,42116.1564089746,0.7276804331872094,0
L00009114,C00009114,2023-11-25 03:00:00,Mortgage,ON,1025647.9870523824,0.029799973310908622,834,30323.555176321155,0.7915517518331162,0
L00009115,C00009115,2023-11-25 04:00:00,HELOC,BC,66456.30844463871,0.027323476868461163,649,94295.7912475605,0.535416819987325,1
L00009116,C00009116,2023-11-25 05:00:00,Auto,ON,2216382.970014716,0.07036722295659655,686,101288.22499190868,0.7003903180291613,0
L00009117,C00009117,2023-11-25 06:00:00,Credit Card,ON,11812.607606569978,0.04035280090953198,545,21961.32750072736,0.8861098976601892,1
L00009118,C00009118,2023-11-25 07:00:00,Credit Card,QC,20531.247967643092,0.04593487531666546,675,17458.944588455826,0.9921662050240933,0
L00009119,C00009119,2023-11-25 08:00:00,Auto,AB,704849.0145742695,0.07685489613903779,594,40493.231679607874,0.8344171782399828,1
L00009120,C00009120,2023-11-25 09:00:00,Auto,ON,23766.39733573311,0.04544673967622656,626,43584.319574484776,0.8447640160886298,1
L00009121,C00009121,2023-11-25 10:00:00,HELOC,ON,108052.33537131862,0.020209406351114255,543,57250.93394975504,0.5380233927179052,1
L00009122,C00009122,2023-11-25 11:00:00,Auto,ON,282656.04671101493,0.07627831637299014,628,17947.035084684765,0.6522379898170855,1
L00009123,C00009123,2023-11-25 12:00:00,Auto,SK,124212.43013774554,0.02084711800914968,693,31908.55748618778,0.644512499881981,0
L00009124,C00009124,2023-11-25 13:00:00,Mortgage,AB,186800.39981381924,0.05973717702375188,680,46656.070104412334,0.774876786846253,1
L00009125,C00009125,2023-11-25 14:00:00,Credit Card,QC,244731.3003821658,0.03937345457195021,666,30721.540786293273,0.37626946641182485,1
L00009126,C00009126,2023-11-25 15:00:00,HELOC,MB,15684.012575911818,0.0482234453936123,674,82019.84950739985,0.8120539182931524,0
L00009127,C00009127,2023-11-25 16:00:00,Auto,BC,28437.25344972658,0.05283711006177104,659,150409.9202110385,0.8797215083832874,1
L00009128,C00009128,2023-11-25 17:00:00,Auto,SK,133713.72094555802,0.04450760343773325,697,35483.24042010334,0.9355263373656636,0
L00009129,C00009129,2023-11-25 18:00:00,Credit Card,ON,2686.087925219422,0.06646212723093009,691,83576.6454463638,0.4712830052179493,1
L00009130,C00009130,2023-11-25 19:00:00,Mortgage,ON,151989.7833802542,0.07584238457986675,721,39564.831417528185,0.8788016627384443,0
L00009131,C00009131,2023-11-25 20:00:00,Auto,QC,94380.38672438003,0.025184723127132096,683,28054.296768280565,0.9131866713861807,1
L00009132,C00009132,2023-11-25 21:00:00,HELOC,ON,75323.51348884107,0.06801517287409839,665,31973.267907084683,0.5448988944277406,1
L00009133,C00009133,2023-11-25 22:00:00,Mortgage,QC,237265.32638214238,0.02772026845403871,762,77744.04740279894,0.7634390288333643,0
L00009134,C00009134,2023-11-25 23:00:00,Auto,ON,8691.373942342816,0.024816630994976465,748,33357.09093945603,0.8666312603465886,0
L00009135,C00009135,2023-11-26 00:00:00,HELOC,QC,32929.51027455289,0.07734988716332772,697,37510.11120820287,0.4121853639604414,0
L00009136,C00009136,2023-11-26 01:00:00,Auto,ON,201017.00298795677,0.04935786688947644,795,24678.82105760805,0.4757779641587797,0
L00009137,C00009137,2023-11-26 02:00:00,Mortgage,ON,113144.49463762589,0.029156197460557316,706,71707.99062538052,0.794397010852452,0
L00009138,C00009138,2023-11-26 03:00:00,HELOC,MB,195349.82431846746,0.054197426793025374,687,64530.67768685705,0.5869309779001497,1
L00009139,C00009139,2023-11-26 04:00:00,Auto,MB,34889.91206533061,0.03579422832617318,694,117361.77822567764,0.7409373420987162,0
L00009140,C00009140,2023-11-26 05:00:00,HELOC,SK,42824.46330741001,0.04785854100847965,713,70107.19163997803,0.6683388565622035,0
L00009141,C00009141,2023-11-26 06:00:00,Mortgage,QC,72584.96826746184,0.05747957563279461,626,62802.18858054855,0.5316056509970274,0
L00009142,C00009142,2023-11-26 07:00:00,Credit Card,QC,89677.56064961084,0.07215618973219969,550,69561.62144146283,0.5194138204900983,1
L00009143,C00009143,2023-11-26 08:00:00,HELOC,QC,20565.231037362642,0.0201848838961585,722,42042.59152393572,0.6118467955726136,0
L00009144,C00009144,2023-11-26 09:00:00,Auto,ON,152873.35808756293,0.03284843965495692,766,52368.964862696885,0.7073135123984257,0
L00009145,C00009145,2023-11-26 10:00:00,HELOC,ON,1846.2333031623818,0.025776232575126776,619,85709.16182946211,0.48852613631480324,0
L00009146,C00009146,2023-11-26 11:00:00,Mortgage,ON,506892.7322711337,0.02582586209354375,785,29967.54561664868,0.6786065917132529,0
L00009147,C00009147,2023-11-26 12:00:00,HELOC,MB,75396.99090405164,0.07674664478839428,568,136081.45356023096,0.7661439127106896,1
L00009148,C00009148,2023-11-26 13:00:00,HELOC,ON,35688.22306390836,0.07616497607090314,655,71882.65837290468,0.857327352801111,1
L00009149,C00009149,2023-11-26 14:00:00,HELOC,MB,3864.6814715352966,0.06495848478207399,836,164834.58367684454,0.680338917210103,1
L00009150,C00009150,2023-11-26 15:00:00,HELOC,QC,186659.44170468912,0.05858378254405493,728,24214.981961925143,0.7215918328769155,0
L00009151,C00009151,2023-11-26 16:00:00,HELOC,QC,9204.228544178382,0.07087822678146218,675,24213.182103974363,0.7668746876905764,0
L00009152,C00009152,2023-11-26 17:00:00,Mortgage,ON,281378.0969612767,0.023504524285434054,720,61279.909590366464,0.9211499463006103,0
L00009153,C00009153,2023-11-26 18:00:00,HELOC,ON,75323.83485200234,0.027169147586073705,795,52793.15831559363,0.8523934516542484,0
L00009154,C00009154,2023-11-26 19:00:00,Mortgage,SK,185584.96474503857,0.039026775397780045,584,37263.32169558281,0.7521766742099661,1
L00009155,C00009155,2023-11-26 20:00:00,Mortgage,ON,623983.3755732195,0.0699495427937908,805,22888.330143622738,0.3275983034771189,0
L00009156,C00009156,2023-11-26 21:00:00,Credit Card,ON,55276.66680316878,0.04833395256599061,660,41745.614332616395,0.8758514998756052,0
L00009157,C00009157,2023-11-26 22:00:00,Auto,ON,113684.58642963448,0.0502144858062571,756,55841.64878779352,0.8624244732341014,0
L00009158,C00009158,2023-11-26 23:00:00,Auto,ON,55058.08238039832,0.03375592577922845,650,22357.17254456832,0.5673346974459494,1
L00009159,C00009159,2023-11-27 00:00:00,HELOC,ON,150156.61467931262,0.05890324887041157,834,38321.735774088,0.5187088374195008,0
L00009160,C00009160,2023-11-27 01:00:00,Credit Card,QC,484194.9750397234,0.07327052924373585,697,61664.34540362771,0.9522508115046066,1
L00009161,C00009161,2023-11-27 02:00:00,Auto,BC,73593.55582869292,0.039770853191508054,593,78638.62380806477,0.7283828270176834,1
L00009162,C00009162,2023-11-27 03:00:00,Auto,QC,193450.22754489176,0.057151156386193044,737,41285.18056622645,0.737906049704927,0
L00009163,C00009163,2023-11-27 04:00:00,Mortgage,ON,308090.4781278194,0.03991693784670933,804,30314.125163136316,0.9749760117394941,0
L00009164,C00009164,2023-11-27 05:00:00,Credit Card,AB,458527.8775478572,0.06756314671005981,795,52529.49604923311,0.8322825877828696,0
L00009165,C00009165,2023-11-27 06:00:00,Auto,AB,33592.761613819566,0.048497584219539036,707,43301.42608562802,0.7162002086606355,0
L00009166,C00009166,2023-11-27 07:00:00,Auto,ON,283409.6151823263,0.040368141333182284,764,20352.720507641126,0.5607419365716764,0
L00009167,C00009167,2023-11-27 08:00:00,Mortgage,BC,217575.09070318652,0.04520293125267751,666,37410.036293710815,0.8578461612731553,0
L00009168,C00009168,2023-11-27 09:00:00,Mortgage,ON,140329.20672449612,0.025473651283773695,747,34410.98029284833,0.7969692057434977,0
L00009169,C00009169,2023-11-27 10:00:00,Mortgage,AB,204385.1318394638,0.07196702919934643,729,49695.505605380094,0.6242852623532474,0
L00009170,C00009170,2023-11-27 11:00:00,Mortgage,QC,223280.32009163336,0.07748414332028629,468,31563.92412741798,0.6780463417653917,1
L00009171,C00009171,2023-11-27 12:00:00,Auto,MB,114801.30386584578,0.04864485078412499,619,35275.168169646204,0.8696937012492472,0
L00009172,C00009172,2023-11-27 13:00:00,Mortgage,ON,571319.7930792014,0.033280232484688366,716,43944.98869966056,0.7558758826296252,0
L00009173,C00009173,2023-11-27 14:00:00,Mortgage,BC,164013.85785761077,0.059879371945336324,713,71900.14643110463,0.8261401321675341,1
L00009174,C00009174,2023-11-27 15:00:00,Mortgage,ON,321097.64960504975,0.04714288877246856,697,51828.02961146412,0.299196141715286,1
L00009175,C00009175,2023-11-27 16:00:00,Mortgage,ON,239172.48111837346,0.03513800485030518,707,242543.72726050785,0.4862751378613987,0
L00009176,C00009176,2023-11-27 17:00:00,Mortgage,QC,166029.52398968308,0.022305988609408942,796,22949.817084239483,0.7484196536525236,0
L00009177,C00009177,2023-11-27 18:00:00,Auto,ON,122552.14191214167,0.07338226710731073,728,84711.9269068607,0.6502079737301582,0
L00009178,C00009178,2023-11-27 19:00:00,HELOC,QC,25337.54626359713,0.06780406112270286,513,46777.250317024365,0.5762680209384508,1
L00009179,C00009179,2023-11-27 20:00:00,Mortgage,QC,337160.8508847923,0.06974036345836276,855,21236.277244306715,0.8013857638032398,0
L00009180,C00009180,2023-11-27 21:00:00,HELOC,AB,291964.55303677375,0.04639038385588333,547,39064.23430327836,0.8978253300655753,1
L00009181,C00009181,2023-11-27 22:00:00,HELOC,ON,19845.249446270085,0.06519532351720565,776,19769.903225201422,0.7858674167358083,0
L00009182,C00009182,2023-11-27 23:00:00,Mortgage,MB,353801.22146819264,0.05487351583279973,574,51512.927014667606,0.8256133440162617,1
L00009183,C00009183,2023-11-28 00:00:00,Auto,SK,7239.636588033358,0.04248651778480958,813,40823.24226964393,0.7056072547045851,0
L00009184,C00009184,2023-11-28 01:00:00,Auto,MB,4476.230655391058,0.0705645252873308,677,32497.154621590817,0.6142272551594719,1
L00009185,C00009185,2023-11-28 02:00:00,Auto,AB,8533.694905185483,0.0799254528826651,730,25949.956455994172,0.8229403980632815,0
L00009186,C00009186,2023-11-28 03:00:00,Auto,AB,10185.303126792543,0.07395693843646159,541,90221.3857715789,0.7466117729807171,1
L00009187,C00009187,2023-11-28 04:00:00,Mortgage,QC,165961.8589837444,0.06657151830117834,758,44541.59707237753,0.6907374205910677,0
L00009188,C00009188,2023-11-28 05:00:00,Credit Card,ON,55867.11374978461,0.06485047833154262,733,55586.73405993845,0.8701131371144517,0
L00009189,C00009189,2023-11-28 06:00:00,Auto,QC,34721.16392142521,0.05901493058101129,749,54508.967106428645,0.7200604786608091,0
L00009190,C00009190,2023-11-28 07:00:00,Credit Card,QC,6869.732214376106,0.07121704981037462,775,52304.721679670314,0.4133137538253586,0
L00009191,C00009191,2023-11-28 08:00:00,Mortgage,SK,183102.79733633745,0.04958487486947996,714,40298.58792648355,0.6930029564441414,0
L00009192,C00009192,2023-11-28 09:00:00,Credit Card,QC,4420.499183568432,0.03090377061187958,683,121852.66881923967,0.6866461280833424,0
L00009193,C00009193,2023-11-28 10:00:00,Auto,ON,34402.14661696176,0.06608298345615239,635,187548.51478203767,0.5925918751984602,0
L00009194,C00009194,2023-11-28 11:00:00,Auto,QC,1324759.6235627695,0.07517038245055312,664,116860.90787474095,0.9858614494621406,0
L00009195,C00009195,2023-11-28 12:00:00,Mortgage,SK,141970.97346837257,0.040481137515829976,796,49655.65995716234,0.603279265534414,0
L00009196,C00009196,2023-11-28 13:00:00,Auto,ON,43708.71370403688,0.06697899787742814,632,47643.686875408166,0.6059424262698883,0
L00009197,C00009197,2023-11-28 14:00:00,Credit Card,ON,170618.51009241052,0.036423362184944845,552,94433.81673790659,0.45776764673885195,0
L00009198,C00009198,2023-11-28 15:00:00,Auto,QC,27383.20731583393,0.07655601640152092,620,31114.25049060282,0.5596519862767674,1
L00009199,C00009199,2023-11-28 16:00:00,HELOC,ON,18015.420880336318,0.06100765952082719,748,136788.16223382144,0.7627174762341793,0
L00009200,C00009200,2023-11-28 17:00:00,Credit Card,ON,771579.0777983939,0.054156559230943827,675,78814.59878962494,0.6932611038578321,1
L00009201,C00009201,2023-11-28 18:00:00,HELOC,ON,10792.29809245254,0.06679220947421449,748,41446.596490274635,0.5620527413220434,0
L00009202,C00009202,2023-11-28 19:00:00,HELOC,MB,35200.59083336058,0.0687938702334525,539,58054.80726191203,0.5957447266667957,1
L00009203,C00009203,2023-11-28 20:00:00,HELOC,ON,94755.0029889854,0.07354219389352082,461,71405.5204165982,0.737041279946007,1
L00009204,C00009204,2023-11-28 21:00:00,Credit Card,BC,14700.675018873735,0.07406717197084584,721,37929.587357804485,0.8034598703174063,0
L00009205,C00009205,2023-11-28 22:00:00,Mortgage,AB,625610.2397804995,0.023161449533212794,780,91182.61666943129,0.9222713515231792,0
L00009206,C00009206,2023-11-28 23:00:00,HELOC,SK,37801.656864325116,0.027374456480767726,563,105208.30010341744,0.5324651345081337,1
L00009207,C00009207,2023-11-29 00:00:00,Auto,SK,162083.2694893047,0.06956365269123249,742,41873.841252732374,0.6504524059052011,0
L00009208,C00009208,2023-11-29 01:00:00,Auto,BC,144202.85025548926,0.0767630992028107,795,36849.951857589585,0.450122739395144,1
L00009209,C00009209,2023-11-29 02:00:00,HELOC,SK,41584.45938846991,0.038460310887436434,699,46016.41343398025,0.8641722843042814,0
L00009210,C00009210,2023-11-29 03:00:00,Credit Card,ON,779172.7110050976,0.02051610910596292,772,24487.12570686625,0.6832467264773894,0
L00009211,C00009211,2023-11-29 04:00:00,Credit Card,AB,22070.481034113338,0.03936231134211188,715,18023.91069272247,0.46633137209232955,0
L00009212,C00009212,2023-11-29 05:00:00,Mortgage,QC,825981.8428218022,0.042971848158354295,678,37799.15004173537,0.857794822940764,0
L00009213,C00009213,2023-11-29 06:00:00,HELOC,ON,348850.89116451493,0.06566200188340414,765,27557.432008050866,0.7619616770656154,0
L00009214,C00009214,2023-11-29 07:00:00,Mortgage,BC,211264.5750540343,0.02285507993827035,853,141836.59740854028,0.77259082053913,0
L00009215,C00009215,2023-11-29 08:00:00,Mortgage,ON,475511.7185135143,0.032758414165559614,655,37282.332467292705,0.9233494107268613,1
L00009216,C00009216,2023-11-29 09:00:00,HELOC,MB,18345.166854379117,0.07363811517167837,692,64435.77441361725,0.7484754446697348,1
L00009217,C00009217,2023-11-29 10:00:00,Credit Card,ON,1349432.751440417,0.02928922456708604,620,33626.68610902442,0.8644472767494733,1
L00009218,C00009218,2023-11-29 11:00:00,Auto,QC,36241.05234799715,0.06555485911810056,712,142820.1229811467,0.7662510809838182,1
L00009219,C00009219,2023-11-29 12:00:00,Mortgage,ON,145954.66730118328,0.04167862493474455,687,43636.82108611416,0.7501517518797216,0
L00009220,C00009220,2023-11-29 13:00:00,Mortgage,ON,219648.241333434,0.05975961289528317,792,23244.072917075675,0.3500014685550357,0
L00009221,C00009221,2023-11-29 14:00:00,HELOC,SK,13731.72222074673,0.024430790198179515,813,73288.02104872366,0.5625224645376115,0
L00009222,C00009222,2023-11-29 15:00:00,HELOC,AB,131824.034159511,0.0371934767051626,763,57277.64718734217,0.7969254535647041,0
L00009223,C00009223,2023-11-29 16:00:00,Mortgage,SK,494906.104972705,0.0454873842498032,783,100895.48392781944,0.7031841244183159,0
L00009224,C00009224,2023-11-29 17:00:00,Auto,ON,38900.94199576185,0.07143275756466734,643,44691.12713102847,0.6440553819316016,0
L00009225,C00009225,2023-11-29 18:00:00,Credit Card,ON,255676.5102314895,0.053809751458767055,623,52298.6611308621,0.5300035206700805,1
L00009226,C00009226,2023-11-29 19:00:00,HELOC,BC,152594.57019669536,0.022713517584661353,734,19842.17028768794,0.6437822363260356,0
L00009227,C00009227,2023-11-29 20:00:00,Auto,BC,61290.299241476554,0.06811199439956757,701,80926.14028221816,0.6757050319916139,1
L00009228,C00009228,2023-11-29 21:00:00,Mortgage,ON,182870.16354527156,0.023271289337088955,859,50900.497455267185,0.7888952747447217,0
L00009229,C00009229,2023-11-29 22:00:00,Auto,QC,60984.99601584851,0.07606199383951404,546,45500.61561354397,0.7721072729312584,1
L00009230,C00009230,2023-11-29 23:00:00,HELOC,ON,31359.339123489055,0.032703046762423374,749,42720.12637606254,0.9152511670804112,0
L00009231,C00009231,2023-11-30 00:00:00,Mortgage,ON,203494.43820640806,0.04927556867942329,748,41383.29466093469,0.8549422512739151,0
L00009232,C00009232,2023-11-30 01:00:00,Credit Card,ON,125024.18008277632,0.024336858125978543,639,81585.91946806753,0.7113519298402385,1
L00009233,C00009233,2023-11-30 02:00:00,HELOC,QC,49550.95467782895,0.053702743177866,622,28131.53803244513,0.5452023276213935,1
L00009234,C00009234,2023-11-30 03:00:00,Auto,QC,112381.14411055487,0.0498337220437089,672,76580.37870096331,0.8659820355020083,1
L00009235,C00009235,2023-11-30 04:00:00,Mortgage,BC,123557.01103371421,0.04461491209288057,568,18709.622747343645,0.6276577604678011,0
L00009236,C00009236,2023-11-30 05:00:00,Mortgage,QC,188665.44123526578,0.022134375022042387,816,15522.801610253115,0.7157162618643825,0
L00009237,C00009237,2023-11-30 06:00:00,Mortgage,ON,413481.3677971753,0.07273618271909017,900,114283.43132351064,0.7916108616755579,0
L00009238,C00009238,2023-11-30 07:00:00,HELOC,MB,25650.104952639696,0.06815819592877174,672,26536.366454373052,0.6899063169491795,0
L00009239,C00009239,2023-11-30 08:00:00,Auto,MB,412821.9107297736,0.05798180121973945,648,52233.356020842875,0.7233781258082037,0
L00009240,C00009240,2023-11-30 09:00:00,Mortgage,QC,417162.4658807046,0.05433379895803582,595,41739.24482458662,0.8735266640181001,0
L00009241,C00009241,2023-11-30 10:00:00,Auto,ON,11903.82816581706,0.06169678588218988,612,60264.846573447394,0.348486204420636,0
L00009242,C00009242,2023-11-30 11:00:00,Auto,QC,115410.13389855571,0.028639400954862032,652,50556.13110064551,0.7544181403541665,0
L00009243,C00009243,2023-11-30 12:00:00,Auto,QC,33327.11240473908,0.07595865477898904,796,91656.7531556155,0.9243070607617301,0
L00009244,C00009244,2023-11-30 13:00:00,HELOC,SK,21513.22458058465,0.03708039749027846,900,20795.27853527904,0.6920712727484735,0
L00009245,C00009245,2023-11-30 14:00:00,Credit Card,SK,6447.132913402995,0.05938941634658014,642,73317.79829890259,0.8423954024560466,0
L00009246,C00009246,2023-11-30 15:00:00,HELOC,MB,257269.13677626962,0.056405340868514287,627,47534.8267336916,0.7270261275507153,1
L00009247,C00009247,2023-11-30 16:00:00,HELOC,ON,7740.373920037887,0.05819683878293652,606,19548.31687972301,0.5072283546844726,1
L00009248,C00009248,2023-11-30 17:00:00,Mortgage,SK,166364.3950505966,0.07273712738492673,736,35669.787540084886,0.6652175783503717,1
L00009249,C00009249,2023-11-30 18:00:00,Mortgage,QC,112964.6364929952,0.03775467239903718,727,18725.961168003778,0.7034815643174496,0
L00009250,C00009250,2023-11-30 19:00:00,Mortgage,AB,439857.77808513935,0.06493689129515944,708,17962.887010239254,0.9175160351266707,0
L00009251,C00009251,2023-11-30 20:00:00,Auto,BC,36260.06440580279,0.055903463836350156,664,37722.74780692682,0.5658057908426203,0
L00009252,C00009252,2023-11-30 21:00:00,Mortgage,ON,66716.21585187434,0.02456361985727841,808,99887.75474810346,0.7208681218483292,1
L00009253,C00009253,2023-11-30 22:00:00,Mortgage,BC,542665.3325548054,0.044849280852918505,761,59134.71423998458,0.44644045248624464,0
L00009254,C00009254,2023-11-30 23:00:00,Auto,ON,94264.08172791304,0.07027709439594466,757,106897.63284531799,0.46522998091519047,0
L00009255,C00009255,2023-12-01 00:00:00,Mortgage,ON,933006.9079779899,0.038920843335835155,729,51306.39402211773,0.7911749599800866,0
L00009256,C00009256,2023-12-01 01:00:00,Mortgage,MB,634315.2614624279,0.048935832998772556,684,124226.33609012917,0.8629272335031944,1
L00009257,C00009257,2023-12-01 02:00:00,Mortgage,ON,406456.70639514795,0.04931831408921959,642,116769.4627814849,0.49620652563253337,0
L00009258,C00009258,2023-12-01 03:00:00,Auto,ON,5641.503799034537,0.05708059200835175,741,27722.54536270494,0.6576844730664143,0
L00009259,C00009259,2023-12-01 04:00:00,Mortgage,ON,335870.2305749312,0.073041071587411,733,51154.22629205496,0.8041894941354599,0
L00009260,C00009260,2023-12-01 05:00:00,HELOC,BC,175908.5625446457,0.030412351927109386,745,31778.434188496525,0.7926843910639968,0
L00009261,C00009261,2023-12-01 06:00:00,HELOC,SK,37845.63032383951,0.05027701295840754,574,44941.15268479067,0.9262256151539798,1
L00009262,C00009262,2023-12-01 07:00:00,Auto,ON,22114.423759470435,0.045456035557256726,727,132578.12137219825,0.6217212696885511,0
L00009263,C00009263,2023-12-01 08:00:00,Auto,ON,7269.245506539872,0.03775520540603578,675,33357.30802925839,0.8721376068406795,0
L00009264,C00009264,2023-12-01 09:00:00,Auto,MB,4539.30542782055,0.07517649061722634,629,24059.97279760337,0.36873033749944506,0
L00009265,C00009265,2023-12-01 10:00:00,Mortgage,MB,207326.56457172672,0.020490265544462836,758,25034.20717011773,0.9383821919718306,0
L00009266,C00009266,2023-12-01 11:00:00,Mortgage,ON,171394.40788201804,0.027326287557822626,714,38666.13606303817,0.7323026321647629,1
